8.951530000000000000e+05
1.302680000000000000e+06
1.537132000000000000e+06
1.764274000000000000e+06
1.951467000000000000e+06
2.085589000000000000e+06
2.191831000000000000e+06
2.300994000000000000e+06
2.359971000000000000e+06
2.412973000000000000e+06
2.491242000000000000e+06
2.517314000000000000e+06
2.529932000000000000e+06
2.544438000000000000e+06
2.527133000000000000e+06
2.510461000000000000e+06
2.518973000000000000e+06
2.492492000000000000e+06
2.466985000000000000e+06
2.463127000000000000e+06
2.433867000000000000e+06
2.404323000000000000e+06
2.388590000000000000e+06
2.347122000000000000e+06
2.301849000000000000e+06
2.273409000000000000e+06
2.224088000000000000e+06
2.177246000000000000e+06
2.141512000000000000e+06
2.085813000000000000e+06
2.032631000000000000e+06
1.982385000000000000e+06
1.915867000000000000e+06
1.850608000000000000e+06
1.796526000000000000e+06
1.730084000000000000e+06
1.667883000000000000e+06
1.609012000000000000e+06
1.547502000000000000e+06
1.488817000000000000e+06
1.430319000000000000e+06
1.372067000000000000e+06
1.314716000000000000e+06
1.256575000000000000e+06
1.192854000000000000e+06
1.130656000000000000e+06
1.068482000000000000e+06
9.999440000000000000e+05
9.302520000000000000e+05
8.608730000000000000e+05
7.865780000000000000e+05
7.163480000000000000e+05
6.489380000000000000e+05
5.857730000000000000e+05
5.291840000000000000e+05
4.769680000000000000e+05
4.268070000000000000e+05
3.800210000000000000e+05
3.381400000000000000e+05
2.988870000000000000e+05
8.669900000000000000e+04
1.429070000000000000e+05
1.991150000000000000e+05
8.430300000000000000e+04
1.453360000000000000e+05
6.103200000000000000e+04
1.021360000000000000e+05
8.220600000000000000e+04
2.044000000000000000e+04
